Fecha;lon;lat
2452928.5;96.8206771;-0.7189904
2452933.5;97.0071232;-0.7112391
2452938.5;97.1935955;-0.7034817
2452943.5;97.3800622;-0.6957021
2452948.5;97.5664932;-0.6879258
2452953.5;97.7529434;-0.6801491
2452958.5;97.9394002;-0.6723499
2452963.5;98.1258175;-0.6645493
2452968.5;98.3122436;-0.656753
2452973.5;98.4986864;-0.648936
2452978.5;98.6850908;-0.6411119
2452983.5;98.8714913;-0.6332954
2452988.5;99.0579153;-0.625462
2452993.5;99.2443067;-0.617616
2452998.5;99.430681;-0.6097793
2453003.5;99.6170809;-0.6019306
2453008.5;99.8034582;-0.5940647
2453013.5;99.9898065;-0.5862075
2453018.5;100.1761784;-0.578344
2453023.5;100.3625396;-0.5704604
2453028.5;100.5488629;-0.5625828
2453033.5;100.7352032;-0.5547047
2453038.5;100.921545;-0.5468054
2453043.5;101.1078444;-0.5389078
2453048.5;101.2941509;-0.5310149
