Fecha;RAH;RAM;RAS;DECG;DECM;DECS
2452513.5;5;22;42.32;21;49;53
2452518.5;5;23;30.22;21;51;0.3
2452523.5;5;24;18.15;21;52;6.7
2452528.5;5;25;6.08;21;53;12.3
2452533.5;5;25;54.03;21;54;17
2452538.5;5;26;42;21;55;20.8
2452543.5;5;27;29.99;21;56;23.9
2452548.5;5;28;17.98;21;57;26
2452553.5;5;29;5.99;21;58;27.2
2452558.5;5;29;54.02;21;59;27.6
2452563.5;5;30;42.06;22;0;27.1
2452568.5;5;31;30.11;22;1;25.7
2452573.5;5;32;18.18;22;2;23.5
2452578.5;5;33;6.26;22;3;20.4
2452583.5;5;33;54.35;22;4;16.4
2452588.5;5;34;42.47;22;5;11.6
2452593.5;5;35;30.59;22;6;5.9
2452598.5;5;36;18.72;22;6;59.2
2452603.5;5;37;6.87;22;7;51.7
2452608.5;5;37;55.03;22;8;43.4
2452613.5;5;38;43.2;22;9;34.1
2452618.5;5;39;31.38;22;10;24
2452623.5;5;40;19.58;22;11;13
2452628.5;5;41;7.79;22;12;1.1
2452633.5;5;41;56;22;12;48.3
2452638.5;5;42;44.24;22;13;34.6
2452643.5;5;43;32.48;22;14;20.1
2452648.5;5;44;20.72;22;15;4.6
2452653.5;5;45;8.99;22;15;48.3
2452658.5;5;45;57.26;22;16;31.1
2452663.5;5;46;45.54;22;17;13
2452668.5;5;47;33.84;22;17;53.9
2452673.5;5;48;22.14;22;18;34.1
2452678.5;5;49;10.44;22;19;13.3
2452683.5;5;49;58.77;22;19;51.6
2452688.5;5;50;47.1;22;20;29
2452693.5;5;51;35.43;22;21;5.6
2452698.5;5;52;23.78;22;21;41.2
2452703.5;5;53;12.14;22;22;15.9
2452708.5;5;54;0.5;22;22;49.8
2452713.5;5;54;48.87;22;23;22.7
2452718.5;5;55;37.25;22;23;54.8
2452723.5;5;56;25.63;22;24;25.9
2452728.5;5;57;14.02;22;24;56.1
2452733.5;5;58;2.43;22;25;25.5
2452738.5;5;58;50.83;22;25;54
2452743.5;5;59;39.24;22;26;21.5
2452748.5;6;0;27.66;22;26;48.1
2452753.5;6;1;16.09;22;27;13.9
2452758.5;6;2;4.52;22;27;38.7
2452763.5;6;2;52.96;22;28;2.7
2452768.5;6;3;41.4;22;28;25.7
2452773.5;6;4;29.84;22;28;47.8
2452778.5;6;5;18.3;22;29;9
2452783.5;6;6;6.76;22;29;29.4
2452788.5;6;6;55.21;22;29;48.8
2452793.5;6;7;43.68;22;30;7.3
2452798.5;6;8;32.15;22;30;24.9
2452803.5;6;9;20.62;22;30;41.6
2452808.5;6;10;9.1;22;30;57.4
2452813.5;6;10;57.58;22;31;12.3
2452818.5;6;11;46.06;22;31;26.3
2452823.5;6;12;34.55;22;31;39.3
2452828.5;6;13;23.04;22;31;51.5
2452833.5;6;14;11.53;22;32;2.8
2452838.5;6;15;0.02;22;32;13.1
2452843.5;6;15;48.52;22;32;22.5
2452848.5;6;16;37.02;22;32;31.1
2452853.5;6;17;25.51;22;32;38.7
2452858.5;6;18;14.01;22;32;45.4
2452863.5;6;19;2.51;22;32;51.2
2452868.5;6;19;51.01;22;32;56.1
2452873.5;6;20;39.51;22;33;0.1
2452878.5;6;21;28.02;22;33;3.2
2452883.5;6;22;16.52;22;33;5.4
2452888.5;6;23;5.02;22;33;6.6
2452893.5;6;23;53.53;22;33;7
2452898.5;6;24;42.02;22;33;6.4
2452903.5;6;25;30.52;22;33;4.9
2452908.5;6;26;19.03;22;33;2.6
2452913.5;6;27;7.52;22;32;59.3
2452918.5;6;27;56.01;22;32;55.1
2452923.5;6;28;44.51;22;32;50
2452928.5;6;29;33.01;22;32;44
2452933.5;6;30;21.49;22;32;37.1
2452938.5;6;31;9.98;22;32;29.2
2452943.5;6;31;58.47;22;32;20.5
2452948.5;6;32;46.95;22;32;10.9
2452953.5;6;33;35.43;22;32;0.3
2452958.5;6;34;23.91;22;31;48.9
2452963.5;6;35;12.37;22;31;36.5
2452968.5;6;36;0.84;22;31;23.2
2452973.5;6;36;49.31;22;31;9.1
2452978.5;6;37;37.77;22;30;54
2452983.5;6;38;26.22;22;30;38
2452988.5;6;39;14.67;22;30;21.1
2452993.5;6;40;3.12;22;30;3.3
2452998.5;6;40;51.55;22;29;44.6
2453003.5;6;41;39.99;22;29;25
2453008.5;6;42;28.42;22;29;4.5
2453013.5;6;43;16.84;22;28;43.1
2453018.5;6;44;5.26;22;28;20.8
2453023.5;6;44;53.67;22;27;57.6
2453028.5;6;45;42.07;22;27;33.5
2453033.5;6;46;30.47;22;27;8.4
2453038.5;6;47;18.86;22;26;42.5
2453043.5;6;48;7.24;22;26;15.7
2453048.5;6;48;55.62;22;25;48
2453053.5;6;49;43.99;22;25;19.4
2453058.5;6;50;32.34;22;24;49.9
2453063.5;6;51;20.69;22;24;19.4
2453068.5;6;52;9.04;22;23;48.1
2453073.5;6;52;57.37;22;23;15.9
2453078.5;6;53;45.69;22;22;42.8
2453083.5;6;54;34.02;22;22;8.8
2453088.5;6;55;22.32;22;21;33.9
2453093.5;6;56;10.62;22;20;58.1
2453098.5;6;56;58.91;22;20;21.4
2453103.5;6;57;47.19;22;19;43.9
2453108.5;6;58;35.45;22;19;5.4
2453113.5;6;59;23.71;22;18;26.1
2453118.5;7;0;11.96;22;17;45.9
2453123.5;7;1;0.19;22;17;4.7
2453128.5;7;1;48.41;22;16;22.7
2453133.5;7;2;36.63;22;15;39.8
2453138.5;7;3;24.83;22;14;56
2453143.5;7;4;13.02;22;14;11.3
2453148.5;7;5;1.2;22;13;25.8
2453153.5;7;5;49.37;22;12;39.4
2453158.5;7;6;37.52;22;11;52
2453163.5;7;7;25.66;22;11;3.8
2453168.5;7;8;13.79;22;10;14.7
2453173.5;7;9;1.91;22;9;24.8
2453178.5;7;9;50.01;22;8;33.9
2453183.5;7;10;38.1;22;7;42.2
2453188.5;7;11;26.17;22;6;49.6
2453193.5;7;12;14.24;22;5;56.1
2453198.5;7;13;2.29;22;5;1.8
2453203.5;7;13;50.32;22;4;6.6
2453208.5;7;14;38.34;22;3;10.5
2453213.5;7;15;26.35;22;2;13.5
2453218.5;7;16;14.33;22;1;15.7
2453223.5;7;17;2.31;22;0;17
2453228.5;7;17;50.27;21;59;17.4
2453233.5;7;18;38.21;21;58;17
2453238.5;7;19;26.14;21;57;15.7
2453243.5;7;20;14.06;21;56;13.5
2453248.5;7;21;1.95;21;55;10.6
2453253.5;7;21;49.83;21;54;6.7
2453258.5;7;22;37.7;21;53;1.9
2453263.5;7;23;25.55;21;51;56.3
2453268.5;7;24;13.37;21;50;49.9
2453273.5;7;25;1.19;21;49;42.6
2453278.5;7;25;48.99;21;48;34.4
2453283.5;7;26;36.76;21;47;25.4
2453288.5;7;27;24.53;21;46;15.5
2453293.5;7;28;12.28;21;45;4.8
2453298.5;7;29;0;21;43;53.3
2453303.5;7;29;47.7;21;42;40.8
2453308.5;7;30;35.4;21;41;27.6
2453313.5;7;31;23.07;21;40;13.5
2453318.5;7;32;10.72;21;38;58.5
2453323.5;7;32;58.36;21;37;42.7
2453328.5;7;33;45.97;21;36;26.1
2453333.5;7;34;33.56;21;35;8.7
2453338.5;7;35;21.14;21;33;50.4
2453343.5;7;36;8.7;21;32;31.3
2453348.5;7;36;56.23;21;31;11.3
2453353.5;7;37;43.75;21;29;50.5
2453358.5;7;38;31.25;21;28;28.9
2453363.5;7;39;18.72;21;27;6.4
2453368.5;7;40;6.18;21;25;43.1
2453373.5;7;40;53.62;21;24;19
2453378.5;7;41;41.03;21;22;54.1
2453383.5;7;42;28.42;21;21;28.3
2453388.5;7;43;15.8;21;20;1.7
2453393.5;7;44;3.15;21;18;34.3
2453398.5;7;44;50.48;21;17;6.1
2453403.5;7;45;37.79;21;15;37.1
2453408.5;7;46;25.08;21;14;7.3
2453413.5;7;47;12.34;21;12;36.6
2453418.5;7;47;59.59;21;11;5.1
2453423.5;7;48;46.81;21;9;32.9
2453428.5;7;49;34;21;7;59.8
2453433.5;7;50;21.18;21;6;25.9
2453438.5;7;51;8.33;21;4;51.2
2453443.5;7;51;55.46;21;3;15.7
2453448.5;7;52;42.57;21;1;39.4
2453453.5;7;53;29.65;21;0;2.4
2453458.5;7;54;16.71;20;58;24.5
2453463.5;7;55;3.74;20;56;45.8
2453468.5;7;55;50.76;20;55;6.3
2453473.5;7;56;37.75;20;53;26.1
2453478.5;7;57;24.71;20;51;45
2453483.5;7;58;11.66;20;50;3.2
2453488.5;7;58;58.57;20;48;20.6
2453493.5;7;59;45.46;20;46;37.2
2453498.5;8;0;32.33;20;44;53
2453503.5;8;1;19.18;20;43;8.1
2453508.5;8;2;5.99;20;41;22.3
2453513.5;8;2;52.79;20;39;35.8
2453518.5;8;3;39.56;20;37;48.6
2453523.5;8;4;26.3;20;36;0.5
2453528.5;8;5;13.02;20;34;11.7
2453533.5;8;5;59.71;20;32;22.1
2453538.5;8;6;46.38;20;30;31.7
2453543.5;8;7;33.02;20;28;40.6
2453548.5;8;8;19.64;20;26;48.8
2453553.5;8;9;6.22;20;24;56.1
2453558.5;8;9;52.78;20;23;2.7
2453563.5;8;10;39.32;20;21;8.6
2453568.5;8;11;25.83;20;19;13.7
2453573.5;8;12;12.31;20;17;18.1
2453578.5;8;12;58.77;20;15;21.7
2453583.5;8;13;45.21;20;13;24.5
2453588.5;8;14;31.6;20;11;26.6
2453593.5;8;15;17.98;20;9;28
2453598.5;8;16;4.34;20;7;28.7
2453603.5;8;16;50.65;20;5;28.6
2453608.5;8;17;36.95;20;3;27.7
2453613.5;8;18;23.22;20;1;26.2
2453618.5;8;19;9.46;19;59;23.9
2453623.5;8;19;55.67;19;57;20.8
2453628.5;8;20;41.86;19;55;17.1
2453633.5;8;21;28.01;19;53;12.6
2453638.5;8;22;14.14;19;51;7.4
2453643.5;8;23;0.25;19;49;1.5
2453648.5;8;23;46.32;19;46;54.9
2453653.5;8;24;32.36;19;44;47.5
2453658.5;8;25;18.38;19;42;39.4
2453663.5;8;26;4.37;19;40;30.7
2453668.5;8;26;50.32;19;38;21.2
2453673.5;8;27;36.25;19;36;11
2453678.5;8;28;22.16;19;34;0.1
2453683.5;8;29;8.03;19;31;48.5
2453688.5;8;29;53.87;19;29;36.2
2453693.5;8;30;39.69;19;27;23.2
2453698.5;8;31;25.47;19;25;9.5
2453703.5;8;32;11.23;19;22;55.1
2453708.5;8;32;56.96;19;20;40.1
2453713.5;8;33;42.65;19;18;24.3
2453718.5;8;34;28.32;19;16;7.9
2453723.5;8;35;13.96;19;13;50.7
2453728.5;8;35;59.57;19;11;33
2453733.5;8;36;45.15;19;9;14.4
2453738.5;8;37;30.7;19;6;55.3
2453743.5;8;38;16.22;19;4;35.5
2453748.5;8;39;1.71;19;2;14.9
2453753.5;8;39;47.17;18;59;53.8
2453758.5;8;40;32.6;18;57;31.9
2453763.5;8;41;17.99;18;55;9.4
2453768.5;8;42;3.37;18;52;46.2
2453773.5;8;42;48.71;18;50;22.4
2453778.5;8;43;34.01;18;47;58
2453783.5;8;44;19.29;18;45;32.8
2453788.5;8;45;4.54;18;43;7
2453793.5;8;45;49.76;18;40;40.6
2453798.5;8;46;34.94;18;38;13.5
2453803.5;8;47;20.1;18;35;45.8
2453808.5;8;48;5.22;18;33;17.4
2453813.5;8;48;50.31;18;30;48.4
2453818.5;8;49;35.38;18;28;18.7
2453823.5;8;50;20.41;18;25;48.4
2453828.5;8;51;5.41;18;23;17.5
2453833.5;8;51;50.38;18;20;45.9
2453838.5;8;52;35.32;18;18;13.8
2453843.5;8;53;20.23;18;15;41
2453848.5;8;54;5.11;18;13;7.5
2453853.5;8;54;49.96;18;10;33.5
2453858.5;8;55;34.76;18;7;58.9
2453863.5;8;56;19.55;18;5;23.6
2453868.5;8;57;4.3;18;2;47.7
2453873.5;8;57;49.02;18;0;11.2
2453878.5;8;58;33.71;17;57;34.1
2453883.5;8;59;18.37;17;54;56.3
2453888.5;9;0;2.99;17;52;18
2453893.5;9;0;47.58;17;49;39.1
2453898.5;9;1;32.15;17;46;59.6
2453903.5;9;2;16.68;17;44;19.5
2453908.5;9;3;1.17;17;41;38.8
2453913.5;9;3;45.64;17;38;57.5
2453918.5;9;4;30.08;17;36;15.6
2453923.5;9;5;14.48;17;33;33.1
2453928.5;9;5;58.85;17;30;50.1
2453933.5;9;6;43.19;17;28;6.5
2453938.5;9;7;27.5;17;25;22.3
2453943.5;9;8;11.77;17;22;37.5
2453948.5;9;8;56.02;17;19;52.1
2453953.5;9;9;40.23;17;17;6.2
2453958.5;9;10;24.41;17;14;19.7
2453963.5;9;11;8.56;17;11;32.6
2453968.5;9;11;52.67;17;8;45
2453973.5;9;12;36.75;17;5;56.8
2453978.5;9;13;20.81;17;3;8.1
2453983.5;9;14;4.83;17;0;18.8
2453988.5;9;14;48.75;16;57;29.2
2453993.5;9;15;32.71;16;54;38.8
2453998.5;9;16;16.63;16;51;47.9
2454003.5;9;17;0.52;16;48;56.4
2454008.5;9;17;44.38;16;46;4.4
2454013.5;9;18;28.21;16;43;11.8
2454018.5;9;19;12;16;40;18.7
2454023.5;9;19;55.76;16;37;25.1
2454028.5;9;20;39.49;16;34;30.9
2454033.5;9;21;23.19;16;31;36.2
2454038.5;9;22;6.91;16;28;40.7
2454043.5;9;22;50.55;16;25;45
2454048.5;9;23;34.15;16;22;48.7
2454053.5;9;24;17.72;16;19;51.9
2454058.5;9;25;1.26;16;16;54.6
2454063.5;9;25;44.76;16;13;56.8
2454068.5;9;26;28.23;16;10;58.5
2454073.5;9;27;11.67;16;7;59.6
2454078.5;9;27;55.08;16;5;0.3
2454083.5;9;28;38.45;16;2;0.4
2454088.5;9;29;21.79;15;59;0.1
2454093.5;9;30;5.11;15;55;59.2
2454098.5;9;30;48.38;15;52;57.9
2454103.5;9;31;31.63;15;49;56.1
2454108.5;9;32;14.85;15;46;53.7
2454113.5;9;32;58.02;15;43;50.9
2454118.5;9;33;41.17;15;40;47.6
2454123.5;9;34;24.29;15;37;43.8
2454128.5;9;35;7.38;15;34;39.6
2454133.5;9;35;50.43;15;31;34.8
2454138.5;9;36;33.45;15;28;29.6
2454143.5;9;37;16.44;15;25;24
2454148.5;9;37;59.39;15;22;17.8
2454153.5;9;38;42.32;15;19;11.2
2454158.5;9;39;25.21;15;16;4.1
2454163.5;9;40;8.07;15;12;56.5
2454168.5;9;40;50.9;15;9;48.5
2454173.5;9;41;33.7;15;6;40
2454178.5;9;42;16.46;15;3;31.1
2454183.5;9;42;59.19;15;0;21.7
2454188.5;9;43;41.89;14;57;11.9
2454193.5;9;44;24.56;14;54;1.7
2454198.5;9;45;7.19;14;50;50.9
2454203.5;9;45;49.8;14;47;39.8
2454208.5;9;46;32.37;14;44;28.2
2454213.5;9;47;14.91;14;41;16.1
2454218.5;9;47;57.42;14;38;3.7
2454223.5;9;48;39.9;14;34;50.8
2454228.5;9;49;22.34;14;31;37.5
2454233.5;9;50;4.76;14;28;23.7
2454238.5;9;50;47.14;14;25;9.5
2454243.5;9;51;29.49;14;21;54.9
2454248.5;9;52;11.81;14;18;39.9
2454253.5;9;52;54.02;14;15;24.8
2454258.5;9;53;36.28;14;12;9
2454263.5;9;54;18.5;14;8;52.7
2454268.5;9;55;0.7;14;5;36.1
2454273.5;9;55;42.85;14;2;19
2454278.5;9;56;24.98;13;59;1.5
2454283.5;9;57;7.09;13;55;43.6
2454288.5;9;57;49.15;13;52;25.4
2454293.5;9;58;31.18;13;49;6.7
2454298.5;9;59;13.19;13;45;47.6
2454303.5;9;59;55.17;13;42;28.2
2454308.5;10;0;37.1;13;39;8.3
2454313.5;10;1;19.02;13;35;48.1
2454318.5;10;2;0.9;13;32;27.5
2454323.5;10;2;42.75;13;29;6.5
2454328.5;10;3;24.57;13;25;45.1
2454333.5;10;4;6.36;13;22;23.4
2454338.5;10;4;48.11;13;19;1.3
2454343.5;10;5;29.84;13;15;38.8
2454348.5;10;6;11.53;13;12;15.9
2454353.5;10;6;53.19;13;8;52.7
2454358.5;10;7;34.83;13;5;29.1
2454363.5;10;8;16.44;13;2;5.2
2454368.5;10;8;58.01;12;58;40.9
2454373.5;10;9;39.55;12;55;16.2
2454378.5;10;10;21.06;12;51;51.2
2454383.5;10;11;2.54;12;48;25.8
2454388.5;10;11;43.99;12;45;0.1
2454393.5;10;12;25.41;12;41;34.1
2454398.5;10;13;6.8;12;38;7.7
2454403.5;10;13;48.16;12;34;40.9
2454408.5;10;14;29.49;12;31;13.8
2454413.5;10;15;10.8;12;27;46.4
2454418.5;10;15;52.06;12;24;18.7
2454423.5;10;16;33.3;12;20;50.6
2454428.5;10;17;14.52;12;17;22.2
2454433.5;10;17;55.69;12;13;53.4
2454438.5;10;18;36.85;12;10;24.4
2454443.5;10;19;17.97;12;6;55
2454448.5;10;19;59.06;12;3;25.3
2454453.5;10;20;40.12;11;59;55.3
2454458.5;10;21;21.16;11;56;25
2454463.5;10;22;2.16;11;52;54.3
2454468.5;10;22;43.13;11;49;23.4
2454473.5;10;23;24.08;11;45;52.1
2454478.5;10;24;4.99;11;42;20.6
2454483.5;10;24;45.88;11;38;48.7
2454488.5;10;25;26.74;11;35;16.5
2454493.5;10;26;7.57;11;31;44.1
2454498.5;10;26;48.36;11;28;11.3
2454503.5;10;27;29.13;11;24;38.3
2454508.5;10;28;9.88;11;21;4.9
2454513.5;10;28;50.59;11;17;31.3
2454518.5;10;29;31.27;11;13;57.4
2454523.5;10;30;11.93;11;10;23.2
2454528.5;10;30;52.55;11;6;48.7
2454533.5;10;31;33.15;11;3;14
2454538.5;10;32;13.73;10;59;39
2454543.5;10;32;54.27;10;56;3.7
2454548.5;10;33;34.78;10;52;28.1
2454553.5;10;34;15.27;10;48;52.3
2454558.5;10;34;55.72;10;45;16.2
2454563.5;10;35;36.15;10;41;39.8
2454568.5;10;36;16.56;10;38;3.2
2454573.5;10;36;56.93;10;34;26.3
2454578.5;10;37;37.27;10;30;49.2
2454583.5;10;38;17.59;10;27;11.8
2454588.5;10;38;57.89;10;23;34.1
2454593.5;10;39;38.14;10;19;56.2
2454598.5;10;40;18.38;10;16;18.1
2454603.5;10;40;58.59;10;12;39.7
2454608.5;10;41;38.77;10;9;1.1
2454613.5;10;42;18.92;10;5;22.2
2454618.5;10;42;59.05;10;1;43.1
2454623.5;10;43;39.15;9;58;3.7
2454628.5;10;44;19.22;9;54;24.2
2454633.5;10;44;59.27;9;50;44.4
2454638.5;10;45;39.29;9;47;4.3
2454643.5;10;46;19.28;9;43;24.1
2454648.5;10;46;59.25;9;39;43.6
2454653.5;10;47;39.19;9;36;2.9
2454658.5;10;48;19.09;9;32;21.9
2454663.5;10;48;58.98;9;28;40.8
2454668.5;10;49;38.85;9;24;59.4
2454673.5;10;50;18.68;9;21;17.9
2454678.5;10;50;58.48;9;17;36.1
2454683.5;10;51;38.27;9;13;54.1
2454688.5;10;52;18.02;9;10;11.9
2454698.5;10;53;37.46;9;2;46.9
2454703.5;10;54;17.13;8;59;4.1
2454708.5;10;54;56.78;8;55;21.1
2454713.5;10;55;36.41;8;51;37.9
2454718.5;10;56;16.01;8;47;54.5
2454723.5;10;56;55.59;8;44;10.9
2454728.5;10;57;35.14;8;40;27.2
2454733.5;10;58;14.67;8;36;43.2
2454738.5;10;58;54.16;8;32;59.1
2454743.5;10;59;33.64;8;29;14.8
2454748.5;11;0;13.09;8;25;30.3
2454753.5;11;0;52.52;8;21;45.6
2454758.5;11;1;31.92;8;18;0.8
2454763.5;11;2;11.3;8;14;15.8
2454768.5;11;2;50.65;8;10;30.6
2454773.5;11;3;29.97;8;6;45.2
2454778.5;11;4;9.28;8;2;59.7
2454783.5;11;4;48.56;7;59;14
2454788.5;11;5;27.81;7;55;28.1
2454793.5;11;6;7.04;7;51;42.1
2454798.5;11;6;46.25;7;47;56
2454803.5;11;7;25.43;7;44;9.7
2454808.5;11;8;4.59;7;40;23.2
2454813.5;11;8;43.72;7;36;36.6
2454818.5;11;9;22.83;7;32;49.8
2454823.5;11;10;1.92;7;29;2.9
2454828.5;11;10;40.99;7;25;15.8
2454833.5;11;11;20.02;7;21;28.6
2454838.5;11;11;59.04;7;17;41.2
2454843.5;11;12;38.04;7;13;53.8
2454848.5;11;13;17.01;7;10;6.1
2454853.5;11;13;55.96;7;6;18.4
2454858.5;11;14;34.89;7;2;30.5
2454863.5;11;15;13.79;6;58;42.5
2454868.5;11;15;52.67;6;54;54.3
2454873.5;11;16;31.53;6;51;6.1
2454878.5;11;17;10.36;6;47;17.7
2454883.5;11;17;49.17;6;43;29.1
2454888.5;11;18;27.97;6;39;40.5
2454893.5;11;19;6.73;6;35;51.8
2454898.5;11;19;45.48;6;32;2.9
2454903.5;11;20;24.2;6;28;13.9
2454908.5;11;21;2.91;6;24;24.8
2454913.5;11;21;41.58;6;20;35.6
2454918.5;11;22;20.24;6;16;46.3
2454923.5;11;22;58.88;6;12;56.9
2454928.5;11;23;37.5;6;9;7.4
2454933.5;11;24;16.09;6;5;17.8
2454938.5;11;24;54.67;6;1;28.1
2454943.5;11;25;33.21;5;57;38.2
2454948.5;11;26;11.74;5;53;48.3
2454953.5;11;26;50.26;5;49;58.3
2454958.5;11;27;28.74;5;46;8.2
2454963.5;11;28;7.21;5;42;18.1
2454968.5;11;28;45.66;5;38;27.8
2454973.5;11;29;24.09;5;34;37.4
2454978.5;11;30;2.49;5;30;47
2454983.5;11;30;40.88;5;26;56.5
2454988.5;11;31;19.24;5;23;5.9
2454993.5;11;31;57.58;5;19;15.2
2454998.5;11;32;35.91;5;15;24.5
2455003.5;11;33;14.22;5;11;33.7
2455008.5;11;33;52.5;5;7;42.8
2455013.5;11;34;30.76;5;3;51.8
2455018.5;11;35;9.01;5;0;0.8
2455023.5;11;35;47.24;4;56;9.7
2455028.5;11;36;25.44;4;52;18.5
2455033.5;11;37;3.63;4;48;27.3
2455038.5;11;37;41.8;4;44;36
2455043.5;11;38;19.94;4;40;44.7
2455048.5;11;38;58.07;4;36;53.3
2455053.5;11;39;36.18;4;33;1.9
2455058.5;11;40;14.27;4;29;10.4
2455063.5;11;40;52.35;4;25;18.8
2455068.5;11;41;30.4;4;21;27.3
2455073.5;11;42;8.43;4;17;35.6
2455078.5;11;42;46.45;4;13;43.9
2455083.5;11;43;24.45;4;9;52.2
2455088.5;11;44;??02.43;4;6;0.5
2455093.5;11;44;??40.39;4;2;8.7
2455098.5;11;45;18.34;3;58;16.8
2455103.5;11;45;56.26;3;54;24.9
2455108.5;11;46;34.16;3;50;33
2455113.5;11;47;12.06;3;46;41.1
2455118.5;11;47;49.93;3;42;49.1
2455123.5;11;48;27.78;3;38;57.1
2455128.5;11;49;5.62;3;35;5.1
2455133.5;11;49;43.44;3;31;13.1
2455138.5;11;50;21.24;3;27;21
2455143.5;11;50;59.02;3;23;28.9
2455148.5;11;51;36.79;3;19;36.8
2455153.5;11;52;14.54;3;15;44.7
2455158.5;11;52;52.28;3;11;52.6
2455163.5;11;53;30;3;8;0.5
2455168.5;11;54;7.69;3;4;8.3
2455173.5;11;54;45.38;3;0;16.1
2455178.5;11;55;23.05;2;56;24
2455183.5;11;56;0.69;2;52;31.8
2455188.5;11;56;38.33;2;48;39.6
2455193.5;11;57;15.95;2;44;47.4
2455198.5;11;57;53.55;2;40;55.3
2455203.5;11;58;31.13;2;37;3.1
2455208.5;11;59;8.71;2;33;10.9
2455213.5;11;59;46.26;2;29;18.7
2455218.5;12;0;23.8;2;25;26.6
2455223.5;12;1;1.33;2;21;34.4
2455228.5;12;1;38.83;2;17;42.3
2455233.5;12;2;16.32;2;13;50.2
2455238.5;12;2;53.8;2;9;58.1
2455243.5;12;3;31.27;2;6;6
2455248.5;12;4;8.71;2;2;13.9
2455253.5;12;4;46.14;1;58;21.8
2455258.5;12;5;23.56;1;54;29.8
2455263.5;12;6;0.96;1;50;37.8
2455268.5;12;6;38.35;1;46;45.8
2455273.5;12;7;15.73;1;42;53.8
2455278.5;12;7;53.08;1;39;1.9
2455283.5;12;8;30.43;1;35;10
2455288.5;12;9;7.95;1;31;17.1
2455293.5;12;9;45.27;1;27;25.3
2455298.5;12;10;22.57;1;23;33.4
2455303.5;12;10;59.86;1;19;41.7
2455308.5;12;11;37.14;1;15;49.9
2455313.5;12;12;14.39;1;11;58.2
2455318.5;12;12;51.65;1;8;6.6
2455323.5;12;13;28.88;1;4;15
2455328.5;12;14;6.1;1;0;23.4
2455333.5;12;14;43.31;0;56;31.9
2455338.5;12;15;20.51;0;52;40.5
2455343.5;12;15;57.69;0;48;49
2455348.5;12;16;34.86;0;44;57.7
2455353.5;12;17;12.02;0;41;6.4
2455358.5;12;17;49.16;0;37;15.1
2455363.5;12;18;26.29;0;33;23.9
2455368.5;12;19;3.41;0;29;32.8
2455373.5;12;19;40.52;0;25;41.7
2455378.5;12;20;17.61;0;21;50.7
2455383.5;12;20;54.69;0;17;59.7
2455388.5;12;21;31.76;0;14;8.8
2455393.5;12;22;8.81;0;10;18
2455398.5;12;22;45.86;0;6;27.3
2455403.5;12;23;22.9;0;2;36.6
2455408.5;12;23;59.91;0;1;14
2455413.5;12;24;36.93;0;5;4.6
2455418.5;12;25;13.93;0;8;55
2455423.5;12;25;50.91;0;12;45.4
2455428.5;12;26;27.89;0;16;35.7
2455433.5;12;27;4.85;0;20;25.9
2455438.5;12;27;41.8;0;24;16.1
2455443.5;12;28;18.74;0;28;6.1
2455448.5;12;28;55.68;0;31;56.1
2455453.5;12;29;32.6;0;35;46
2455458.5;12;30;9.51;0;39;35.8
2455463.5;12;30;46.41;0;43;25.5
2455468.5;12;31;23.3;0;47;15.1
2455473.5;12;32;0.17;0;51;4.7
2455478.5;12;32;37.04;0;54;54.1
2455483.5;12;33;13.9;0;58;43.4
2455488.5;12;33;50.74;-1;2;32.7
2455493.5;12;34;27.58;-1;6;21.8
2455498.5;12;35;4.41;-1;10;10.9
2455503.5;12;35;41.23;-1;13;59.8
2455508.5;12;36;18.03;-1;17;48.6
2455513.5;12;36;54.84;-1;21;37.4
2455518.5;12;37;31.62;-1;25;26
2455523.5;12;38;8.4;-1;29;14.5
2455528.5;12;38;45.17;-1;33;2.9
2455533.5;12;39;21.93;-1;36;51.2
2455538.5;12;39;58.68;-1;40;39.4
2455543.5;12;40;35.43;-1;44;27.5
2455548.5;12;41;12.16;-1;48;15.4
2455553.5;12;41;48.88;-1;52;3.2
2455558.5;12;42;25.6;-1;55;51
2455563.5;12;43;2.31;-1;59;38.6
2455568.5;12;43;39;-2;3;26
2455578.5;12;44;52.38;-2;11;0.6
2455583.5;12;45;29.05;-2;14;47.7
2455588.5;12;46;5.72;-2;18;34.7
2455593.5;12;46;42.38;-2;22;21.5
2455598.5;12;47;19.03;-2;26;8.2
2455603.5;12;47;55.67;-2;29;54.8
2455608.5;12;48;32.31;-2;33;41.2
2455613.5;12;49;8.93;-2;37;27.5
2455618.5;12;49;45.55;-2;41;13.7
2455623.5;12;50;22.16;-2;44;59.7
2455628.5;12;50;58.77;-2;48;45.6
2455633.5;12;51;35.36;-2;52;31.4
2455638.5;12;52;11.96;-2;56;17
2455643.5;12;52;48.54;-3;0;2.5
2455648.5;12;53;25.11;-3;3;47.8
2455653.5;12;54;1.68;-3;7;32.9
2455663.5;12;55;14.8;-3;15;2.8
2455668.5;12;55;51.35;-3;18;47.5
2455678.5;12;57;4.44;-3;26;16.5
2455683.5;12;57;40.97;-3;30;0.8
2455688.5;12;58;17.5;-3;33;44.9
2455693.5;12;58;54.02;-3;37;28.8
2455698.5;12;59;30.53;-3;41;12.6
2455703.5;13;0;7.04;-3;44;56.2
2455708.5;13;0;43.55;-3;48;39.6
2455713.5;13;1;20.04;-3;52;22.9
2455718.5;13;1;56.54;-3;56;6
2455723.5;13;2;33.03;-3;59;49
